,ICAO Empresa Aérea,Número Voo,Situação Voo,Atraso,Hora Partida,Dia Mês,Mês,Dia Semana,Tipo da nuvem da primeira camada,DireÇõÇo do Vento (0-360),Veloc. do Vento (m/s),Alt. da base das nuvens na primeira camada (m),Cobertura de nuvens da camada mais restrita(%),PressÇo reduzida ao nÇðvel do mar - QNH( hPa),Temp. do ar (C),Temp. do Ponto de Orvalho (C),Visibilidade horizontal (m) (acima de 10000m VV=10000),"Tempo Presente (Tabela 020003) <a href=""http://bancodedados.cptec.inpe.br/~rbanco/bdm/tabela_bufr_20003.pdf"">Detalhes</a>"
2153,TAM,3807,REALIZADO,-10,8.75,12,Agosto,Domingo,0.0,90.0,0.51,153.0,6.0,1022.02,8.0,7.0,10000.0,0.0
2154,AZU,6937,REALIZADO,-25,13.0,12,Agosto,Domingo,0.0,120.0,2.57,172.0,6.0,1024.05,14.0,11.0,10000.0,0.0
2155,GLO,1084,REALIZADO,-1,17.416666666666668,12,Agosto,Domingo,0.0,70.0,3.09,333.0,6.0,1022.02,17.0,10.0,10000.0,0.0
2156,AZU,4056,REALIZADO,-12,17.75,12,Agosto,Domingo,0.0,70.0,3.09,333.0,6.0,1022.02,17.0,10.0,10000.0,0.0
2157,GLO,1086,REALIZADO,-11,18.416666666666668,12,Agosto,Domingo,0.0,80.0,3.6,303.0,6.0,1022.02,17.0,11.0,10000.0,0.0
2158,AZU,2668,REALIZADO,19,19.25,12,Agosto,Domingo,0.0,120.0,2.57,302.0,3.0,1022.02,18.0,11.0,10000.0,0.0
2159,GLO,1088,REALIZADO,-16,19.416666666666668,12,Agosto,Domingo,0.0,120.0,2.57,302.0,3.0,1022.02,18.0,11.0,10000.0,0.0
2160,GLO,1090,REALIZADO,-11,21.083333333333332,12,Agosto,Domingo,0.0,150.0,3.09,252.0,3.0,1023.04,15.0,10.0,10000.0,0.0
2161,AZU,2400,REALIZADO,-20,5.833333333333333,13,Agosto,Segunda,0.0,100.0,1.54,0.0,0.0,1023.04,10.0,10.0,10000.0,0.0
2162,GLO,1076,REALIZADO,17,8.083333333333334,13,Agosto,Segunda,0.0,70.0,1.54,203.0,6.0,1022.02,9.0,9.0,8000.0,0.0
2163,TAM,3023,REALIZADO,1,8.583333333333334,13,Agosto,Segunda,0.0,70.0,1.54,203.0,6.0,1022.02,9.0,9.0,8000.0,0.0
2164,AZU,6925,REALIZADO,25,9.416666666666666,13,Agosto,Segunda,0.0,50.0,2.06,153.0,6.0,1022.02,10.0,10.0,8000.0,0.0
2165,GLO,1078,REALIZADO,38,10.25,13,Agosto,Segunda,0.0,70.0,1.54,154.0,8.0,1023.04,11.0,10.0,8000.0,0.0
2166,AZU,2402,REALIZADO,-12,11.75,13,Agosto,Segunda,0.0,70.0,1.54,174.0,8.0,1023.04,13.0,11.0,6000.0,0.0
2167,GLO,1084,REALIZADO,-11,17.416666666666668,13,Agosto,Segunda,0.0,140.0,3.09,306.0,2.0,1019.99,20.0,12.0,10000.0,0.0
2168,AZU,5016,REALIZADO,-9,18.833333333333332,13,Agosto,Segunda,0.0,170.0,2.57,0.0,0.0,1019.99,20.0,12.0,10000.0,0.0
2169,AZU,2406,REALIZADO,-7,20.166666666666668,13,Agosto,Segunda,0.0,160.0,4.63,0.0,0.0,1019.99,18.0,13.0,10000.0,0.0
2170,GLO,1090,REALIZADO,5,21.083333333333332,13,Agosto,Segunda,0.0,180.0,1.54,153.0,6.0,1019.99,15.0,13.0,10000.0,0.0
2171,AZU,2400,REALIZADO,-8,6.083333333333333,14,Agosto,Terca,0.0,80.0,3.09,94.0,8.0,1019.99,13.0,12.0,10000.0,0.0
2172,TAM,3023,REALIZADO,2,8.583333333333334,14,Agosto,Terca,0.0,50.0,5.66,114.0,8.0,1019.99,13.0,12.0,10000.0,0.0
2173,AZU,6925,REALIZADO,-9,10.083333333333334,14,Agosto,Terca,0.0,60.0,6.18,94.0,8.0,1019.99,14.0,12.0,10000.0,0.0
2174,GLO,1078,REALIZADO,5,10.25,14,Agosto,Terca,0.0,60.0,6.18,94.0,8.0,1019.99,14.0,12.0,10000.0,0.0
2175,AZU,2402,REALIZADO,-15,11.75,14,Agosto,Terca,0.0,60.0,6.69,94.0,8.0,1021.0,14.0,12.0,10000.0,0.0
2176,GLO,1086,REALIZADO,-13,18.416666666666668,14,Agosto,Terca,0.0,250.0,2.06,0.0,0.0,1016.94,26.0,13.0,10000.0,0.0
2177,AZU,5016,REALIZADO,0,18.833333333333332,14,Agosto,Terca,0.0,250.0,2.06,0.0,0.0,1016.94,26.0,13.0,10000.0,0.0
2178,AZU,2406,REALIZADO,-14,20.166666666666668,14,Agosto,Terca,0.0,320.0,1.54,0.0,0.0,1016.94,27.0,9.0,10000.0,0.0
2179,GLO,1090,REALIZADO,-15,21.083333333333332,14,Agosto,Terca,0.0,0.0,0.0,0.0,0.0,1017.96,23.0,14.0,10000.0,0.0
2180,AZU,2400,REALIZADO,-10,5.916666666666667,15,Agosto,Quarta,0.0,60.0,1.03,0.0,0.0,1018.97,12.0,12.0,4510.0,10.0
2181,GLO,1076,REALIZADO,12,8.083333333333334,15,Agosto,Quarta,0.0,110.0,1.03,0.0,0.0,1018.97,11.0,11.0,900.0,10.0
2182,TAM,3023,REALIZADO,1,8.583333333333334,15,Agosto,Quarta,0.0,110.0,1.03,0.0,0.0,1018.97,11.0,11.0,900.0,10.0
2183,AZU,6925,REALIZADO,-7,10.0,15,Agosto,Quarta,0.0,0.0,0.0,64.0,8.0,1019.99,11.0,11.0,1800.0,10.0
2184,AZU,2402,REALIZADO,0,11.75,15,Agosto,Quarta,0.0,80.0,1.54,34.0,8.0,1021.0,13.0,13.0,800.0,10.0
2185,GLO,1086,REALIZADO,-2,18.416666666666668,15,Agosto,Quarta,0.0,150.0,3.6,173.0,6.0,1022.02,17.0,14.0,10000.0,0.0
2186,AZU,5016,REALIZADO,20,18.833333333333332,15,Agosto,Quarta,0.0,150.0,3.6,173.0,6.0,1022.02,17.0,14.0,10000.0,0.0
2187,AZU,2406,REALIZADO,-12,20.166666666666668,15,Agosto,Quarta,0.0,150.0,3.09,174.0,8.0,1023.04,16.0,13.0,10000.0,0.0
2188,GLO,1090,REALIZADO,-17,21.083333333333332,15,Agosto,Quarta,0.0,130.0,3.09,132.0,8.0,1023.04,16.0,13.0,7000.0,0.0
2189,AZU,2400,REALIZADO,-13,5.916666666666667,16,Agosto,Quinta,0.0,130.0,2.06,93.0,6.0,1024.05,14.0,14.0,7000.0,0.0
2190,TAM,3023,REALIZADO,-4,8.583333333333334,16,Agosto,Quinta,0.0,100.0,1.54,113.0,6.0,1024.05,14.0,14.0,7000.0,0.0
2191,AZU,6925,REALIZADO,0,10.0,16,Agosto,Quinta,0.0,150.0,2.06,102.0,3.0,1025.07,14.0,14.0,7000.0,0.0
2192,GLO,1078,REALIZADO,-8,10.25,16,Agosto,Quinta,0.0,150.0,2.06,102.0,3.0,1025.07,14.0,14.0,7000.0,0.0
2193,AZU,2402,REALIZADO,-14,11.75,16,Agosto,Quinta,0.0,150.0,3.09,203.0,6.0,1026.08,15.0,14.0,7000.0,0.0
2194,GLO,1084,REALIZADO,-24,17.416666666666668,16,Agosto,Quinta,0.0,140.0,2.57,152.0,6.0,1026.08,17.0,15.0,10000.0,0.0
2195,GLO,1086,REALIZADO,0,18.416666666666668,16,Agosto,Quinta,0.0,160.0,3.6,192.0,6.0,1026.08,18.0,14.0,10000.0,0.0
2196,AZU,5016,REALIZADO,-1,18.833333333333332,16,Agosto,Quinta,0.0,160.0,3.6,192.0,6.0,1026.08,18.0,14.0,10000.0,0.0
2197,GLO,1088,REALIZADO,-5,19.416666666666668,16,Agosto,Quinta,0.0,160.0,4.12,203.0,6.0,1026.08,17.0,14.0,10000.0,0.0
2198,AZU,2406,REALIZADO,-7,20.166666666666668,16,Agosto,Quinta,0.0,150.0,3.6,93.0,6.0,1026.08,16.0,15.0,10000.0,0.0
2199,GLO,1090,REALIZADO,-11,21.083333333333332,16,Agosto,Quinta,0.0,150.0,3.09,114.0,8.0,1027.1,16.0,14.0,10000.0,0.0
2200,AZU,2400,REALIZADO,-13,6.083333333333333,17,Agosto,Sexta,0.0,150.0,2.06,94.0,8.0,1027.1,15.0,14.0,10000.0,0.0
2201,TAM,3023,REALIZADO,11,8.583333333333334,17,Agosto,Sexta,0.0,160.0,2.06,74.0,8.0,1027.1,14.0,14.0,9000.0,0.0
2202,AZU,6925,REALIZADO,33,10.0,17,Agosto,Sexta,0.0,140.0,2.57,94.0,8.0,1028.12,14.0,14.0,10000.0,0.0
2203,GLO,1078,REALIZADO,46,10.25,17,Agosto,Sexta,0.0,140.0,2.57,94.0,8.0,1028.12,14.0,14.0,10000.0,0.0
2204,AZU,2402,REALIZADO,-15,11.75,17,Agosto,Sexta,0.0,140.0,3.09,113.0,6.0,1028.12,15.0,14.0,10000.0,0.0
2205,GLO,1084,REALIZADO,-1,17.416666666666668,17,Agosto,Sexta,0.0,160.0,3.09,203.0,6.0,1027.1,17.0,14.0,0.0,0.0
2206,GLO,1086,REALIZADO,23,18.416666666666668,17,Agosto,Sexta,0.0,160.0,4.63,194.0,8.0,1026.08,18.0,14.0,10000.0,0.0
2207,AZU,5016,REALIZADO,35,18.833333333333332,17,Agosto,Sexta,0.0,160.0,4.63,194.0,8.0,1026.08,18.0,14.0,10000.0,0.0
2208,GLO,1088,REALIZADO,4,19.416666666666668,17,Agosto,Sexta,0.0,150.0,3.6,173.0,6.0,1026.08,18.0,14.0,10000.0,0.0
2209,AZU,2406,REALIZADO,-8,20.166666666666668,17,Agosto,Sexta,0.0,140.0,3.09,193.0,6.0,1026.08,17.0,14.0,10000.0,0.0
2210,AZU,2400,REALIZADO,-9,6.083333333333333,18,Agosto,Sabado,0.0,110.0,0.51,156.0,2.0,1025.07,12.0,12.0,10000.0,0.0
2211,GLO,1076,REALIZADO,0,8.083333333333334,18,Agosto,Sabado,0.0,0.0,0.0,76.0,6.0,1025.07,12.0,12.0,9000.0,0.0
2212,TAM,3807,REALIZADO,-8,8.75,18,Agosto,Sabado,0.0,0.0,0.0,76.0,6.0,1025.07,12.0,12.0,9000.0,0.0
2213,AZU,4024,REALIZADO,-1,12.916666666666666,18,Agosto,Sabado,0.0,70.0,3.6,113.0,6.0,1027.1,15.0,14.0,9000.0,0.0
2214,AZU,4131,REALIZADO,-25,16.333333333333332,18,Agosto,Sabado,0.0,50.0,3.6,233.0,6.0,1025.07,20.0,13.0,10000.0,0.0
2215,GLO,1084,REALIZADO,-15,17.416666666666668,18,Agosto,Sabado,0.0,60.0,2.57,302.0,3.0,1024.05,21.0,13.0,10000.0,0.0
2216,GLO,1088,REALIZADO,-11,19.416666666666668,18,Agosto,Sabado,0.0,160.0,4.12,402.0,3.0,1023.04,21.0,15.0,10000.0,0.0
2217,AZU,2922,REALIZADO,-10,20.0,18,Agosto,Sabado,0.0,140.0,3.09,406.0,2.0,1024.05,20.0,15.0,10000.0,0.0
2218,GLO,1090,REALIZADO,-25,21.083333333333332,18,Agosto,Sabado,0.0,100.0,2.06,306.0,2.0,1024.05,18.0,15.0,10000.0,0.0
2219,TAM,3807,REALIZADO,5,8.75,19,Agosto,Domingo,0.0,60.0,5.15,64.0,8.0,1023.04,14.0,14.0,8000.0,0.0
2220,AZU,6937,REALIZADO,-23,13.0,19,Agosto,Domingo,0.0,60.0,4.12,96.0,2.0,1026.08,17.0,14.0,10000.0,0.0
2221,GLO,1084,REALIZADO,34,17.416666666666668,19,Agosto,Domingo,0.0,0.0,0.0,0.0,0.0,1022.02,25.0,13.0,10000.0,0.0
2222,AZU,4056,REALIZADO,-3,17.75,19,Agosto,Domingo,0.0,0.0,0.0,0.0,0.0,1022.02,25.0,13.0,10000.0,0.0
2223,GLO,1086,REALIZADO,-7,18.416666666666668,19,Agosto,Domingo,0.0,230.0,1.54,0.0,0.0,1022.02,26.0,11.0,10000.0,0.0
2224,AZU,2668,REALIZADO,-16,19.25,19,Agosto,Domingo,0.0,240.0,3.09,0.0,0.0,1021.0,26.0,10.0,10000.0,0.0
2225,GLO,1088,REALIZADO,-2,19.416666666666668,19,Agosto,Domingo,0.0,240.0,3.09,0.0,0.0,1021.0,26.0,10.0,10000.0,0.0
2226,GLO,1090,REALIZADO,-22,21.083333333333332,19,Agosto,Domingo,0.0,190.0,1.03,0.0,0.0,1022.02,21.0,12.0,10000.0,0.0
2227,AZU,2400,REALIZADO,-2,5.833333333333333,20,Agosto,Segunda,0.0,70.0,2.57,0.0,0.0,1024.05,15.0,12.0,10000.0,0.0
2228,GLO,1076,REALIZADO,-2,8.083333333333334,20,Agosto,Segunda,0.0,70.0,4.63,0.0,0.0,1023.04,15.0,13.0,10000.0,0.0
2229,TAM,3023,REALIZADO,6,8.583333333333334,20,Agosto,Segunda,0.0,70.0,4.63,0.0,0.0,1023.04,15.0,13.0,10000.0,0.0
2230,AZU,6925,REALIZADO,-14,9.416666666666666,20,Agosto,Segunda,0.0,80.0,4.12,0.0,0.0,1024.05,15.0,13.0,10000.0,0.0
2231,GLO,1078,REALIZADO,1,10.25,20,Agosto,Segunda,0.0,70.0,3.09,0.0,0.0,1024.05,14.0,13.0,10000.0,0.0
2232,AZU,2402,REALIZADO,-18,11.75,20,Agosto,Segunda,0.0,70.0,4.63,0.0,0.0,1025.07,16.0,14.0,10000.0,0.0
2233,AZU,5016,REALIZADO,-10,18.833333333333332,20,Agosto,Segunda,0.0,160.0,2.57,0.0,0.0,1022.02,27.0,11.0,10000.0,0.0
2234,AZU,2406,REALIZADO,-14,20.166666666666668,20,Agosto,Segunda,0.0,70.0,2.06,0.0,0.0,1022.02,26.0,11.0,10000.0,0.0
2235,GLO,1090,REALIZADO,-5,21.083333333333332,20,Agosto,Segunda,0.0,140.0,2.57,0.0,0.0,1023.04,23.0,11.0,10000.0,0.0
2236,AZU,2400,REALIZADO,-24,6.083333333333333,21,Agosto,Terca,0.0,130.0,1.03,0.0,0.0,1023.04,13.0,11.0,10000.0,0.0
2237,GLO,1076,REALIZADO,7,8.083333333333334,21,Agosto,Terca,0.0,0.0,0.0,0.0,0.0,1023.04,13.0,11.0,10000.0,0.0
2238,TAM,3023,REALIZADO,-4,8.583333333333334,21,Agosto,Terca,0.0,0.0,0.0,0.0,0.0,1023.04,13.0,11.0,10000.0,0.0
2239,AZU,6925,REALIZADO,28,10.083333333333334,21,Agosto,Terca,0.0,80.0,1.54,0.0,0.0,1024.05,14.0,11.0,10000.0,0.0
2240,GLO,1078,REALIZADO,-7,10.25,21,Agosto,Terca,0.0,80.0,1.54,0.0,0.0,1024.05,14.0,11.0,10000.0,0.0
2241,AZU,2402,REALIZADO,-23,11.75,21,Agosto,Terca,0.0,60.0,3.09,0.0,0.0,1024.05,15.0,12.0,10000.0,0.0
2242,GLO,1084,REALIZADO,-19,17.416666666666668,21,Agosto,Terca,0.0,20.0,2.06,0.0,0.0,1022.02,28.0,12.0,10000.0,0.0
2243,AZU,5016,REALIZADO,-10,18.833333333333332,21,Agosto,Terca,0.0,340.0,3.6,0.0,0.0,1021.0,28.0,12.0,10000.0,0.0
2244,AZU,2406,REALIZADO,-13,20.166666666666668,21,Agosto,Terca,0.0,190.0,2.57,0.0,0.0,1023.04,19.0,15.0,8000.0,0.0
2245,GLO,1090,REALIZADO,-21,21.083333333333332,21,Agosto,Terca,0.0,170.0,3.09,133.0,6.0,1024.05,16.0,15.0,7000.0,0.0
2246,AZU,2400,REALIZADO,-12,5.916666666666667,22,Agosto,Quarta,0.0,160.0,1.03,114.0,8.0,1023.04,15.0,14.0,10000.0,0.0
2247,TAM,3023,REALIZADO,-5,8.583333333333334,22,Agosto,Quarta,0.0,130.0,0.51,94.0,8.0,1023.04,15.0,14.0,10000.0,0.0
2248,AZU,6925,REALIZADO,-10,10.0,22,Agosto,Quarta,0.0,80.0,1.54,94.0,8.0,1024.05,15.0,14.0,7000.0,0.0
2249,GLO,1078,REALIZADO,-5,10.25,22,Agosto,Quarta,0.0,80.0,1.54,94.0,8.0,1024.05,15.0,14.0,7000.0,0.0
2250,AZU,2402,REALIZADO,-23,11.75,22,Agosto,Quarta,0.0,70.0,1.54,94.0,8.0,1024.05,15.0,14.0,7000.0,0.0
2251,GLO,1084,REALIZADO,-16,17.416666666666668,22,Agosto,Quarta,0.0,190.0,2.06,0.0,0.0,1019.99,25.0,14.0,9000.0,0.0
2252,GLO,1086,REALIZADO,-12,18.416666666666668,22,Agosto,Quarta,0.0,210.0,2.57,0.0,0.0,1018.97,26.0,14.0,9000.0,0.0
2253,AZU,5016,REALIZADO,20,18.833333333333332,22,Agosto,Quarta,0.0,210.0,2.57,0.0,0.0,1018.97,26.0,14.0,9000.0,0.0
2254,AZU,2406,REALIZADO,-14,20.166666666666668,22,Agosto,Quarta,0.0,280.0,3.09,0.0,0.0,1019.99,25.0,11.0,10000.0,0.0
2255,GLO,1090,REALIZADO,-12,21.083333333333332,22,Agosto,Quarta,0.0,240.0,1.03,0.0,0.0,1019.99,23.0,13.0,10000.0,0.0
2256,AZU,2400,REALIZADO,0,5.916666666666667,23,Agosto,Quinta,0.0,0.0,0.0,0.0,0.0,1019.99,16.0,16.0,10000.0,0.0
2257,TAM,3023,REALIZADO,-13,8.583333333333334,23,Agosto,Quinta,0.0,60.0,2.57,0.0,0.0,1018.97,15.0,15.0,7000.0,0.0
2258,AZU,6925,REALIZADO,0,10.0,23,Agosto,Quinta,0.0,40.0,2.06,0.0,0.0,1019.99,16.0,15.0,7000.0,0.0
2259,AZU,2402,REALIZADO,0,11.75,23,Agosto,Quinta,0.0,80.0,3.09,0.0,0.0,1019.99,17.0,16.0,7000.0,0.0
2260,GLO,1084,REALIZADO,-3,17.416666666666668,23,Agosto,Quinta,0.0,270.0,5.15,0.0,0.0,1017.96,28.0,13.0,10000.0,0.0
2261,GLO,1086,REALIZADO,1,18.416666666666668,23,Agosto,Quinta,0.0,270.0,4.12,0.0,0.0,1016.94,27.0,13.0,10000.0,0.0
2262,AZU,5016,REALIZADO,0,18.833333333333332,23,Agosto,Quinta,0.0,270.0,4.12,0.0,0.0,1016.94,27.0,13.0,10000.0,0.0
2263,GLO,1088,REALIZADO,3,19.416666666666668,23,Agosto,Quinta,0.0,280.0,4.12,0.0,0.0,1016.94,27.0,13.0,10000.0,0.0
2264,AZU,2406,REALIZADO,0,20.166666666666668,23,Agosto,Quinta,0.0,250.0,2.57,0.0,0.0,1017.96,27.0,13.0,10000.0,0.0
2265,GLO,1090,REALIZADO,-9,21.083333333333332,23,Agosto,Quinta,0.0,290.0,2.57,0.0,0.0,1017.96,26.0,13.0,10000.0,0.0
2266,AZU,2400,REALIZADO,-14,5.916666666666667,24,Agosto,Sexta,0.0,80.0,1.03,0.0,0.0,1018.97,16.0,15.0,10000.0,0.0
2267,GLO,1076,REALIZADO,6,8.083333333333334,24,Agosto,Sexta,0.0,50.0,2.06,0.0,0.0,1018.97,16.0,14.0,10000.0,0.0
2268,TAM,3023,REALIZADO,9,8.583333333333334,24,Agosto,Sexta,0.0,50.0,2.06,0.0,0.0,1018.97,16.0,14.0,10000.0,0.0
2269,AZU,6925,REALIZADO,0,10.0,24,Agosto,Sexta,0.0,50.0,3.6,0.0,0.0,1018.97,17.0,15.0,10000.0,0.0
2270,AZU,2402,REALIZADO,-21,11.75,24,Agosto,Sexta,0.0,80.0,4.12,0.0,0.0,1018.97,18.0,15.0,10000.0,0.0
2271,GLO,1084,REALIZADO,-11,17.416666666666668,24,Agosto,Sexta,0.0,340.0,3.6,0.0,0.0,1015.93,31.0,15.0,10000.0,0.0
2272,GLO,1086,REALIZADO,20,18.416666666666668,24,Agosto,Sexta,0.0,290.0,6.69,0.0,0.0,1015.93,29.0,14.0,10000.0,0.0
2273,AZU,5016,REALIZADO,14,18.833333333333332,24,Agosto,Sexta,0.0,290.0,6.69,0.0,0.0,1015.93,29.0,14.0,10000.0,0.0
2274,GLO,1088,REALIZADO,26,19.416666666666668,24,Agosto,Sexta,0.0,270.0,5.66,0.0,0.0,1015.93,29.0,14.0,10000.0,0.0
2275,AZU,2406,REALIZADO,-6,20.166666666666668,24,Agosto,Sexta,0.0,260.0,7.72,0.0,0.0,1016.94,25.0,15.0,10000.0,0.0
2276,GLO,1090,REALIZADO,10,21.083333333333332,24,Agosto,Sexta,0.0,280.0,5.66,0.0,0.0,1017.96,24.0,14.0,10000.0,0.0
2277,AZU,2400,REALIZADO,-14,6.083333333333333,25,Agosto,Sabado,0.0,220.0,1.54,133.0,6.0,1019.99,17.0,17.0,9000.0,61.0
2278,TAM,3807,REALIZADO,-1,8.75,25,Agosto,Sabado,0.0,0.0,0.0,93.0,6.0,1019.99,16.0,16.0,5010.0,61.0
2279,AZU,4024,REALIZADO,0,12.916666666666666,25,Agosto,Sabado,0.0,10.0,2.57,0.0,0.0,1019.99,19.0,16.0,10000.0,0.0
2280,AZU,4131,REALIZADO,-21,16.333333333333332,25,Agosto,Sabado,0.0,310.0,6.18,303.0,6.0,1019.99,23.0,17.0,10000.0,0.0
2281,GLO,1084,REALIZADO,-17,17.416666666666668,25,Agosto,Sabado,0.0,310.0,5.15,304.0,8.0,1018.97,23.0,17.0,10000.0,0.0
2282,GLO,1088,REALIZADO,-9,19.416666666666668,25,Agosto,Sabado,0.0,290.0,4.12,303.0,6.0,1018.97,22.0,17.0,10000.0,0.0
2283,AZU,2922,REALIZADO,-18,20.0,25,Agosto,Sabado,0.0,310.0,3.09,303.0,6.0,1019.99,21.0,18.0,10000.0,61.0
2284,GLO,1090,REALIZADO,-20,21.083333333333332,25,Agosto,Sabado,0.0,270.0,0.51,302.0,6.0,1019.99,20.0,18.0,10000.0,0.0
2285,TAM,3807,REALIZADO,-6,8.75,26,Agosto,Domingo,0.0,240.0,1.03,44.0,8.0,1024.05,13.0,13.0,4010.0,61.0
2286,AZU,6937,REALIZADO,-24,13.0,26,Agosto,Domingo,0.0,150.0,2.57,63.0,8.0,1028.12,13.0,13.0,5010.0,10.0
2287,GLO,1084,REALIZADO,3,17.416666666666668,26,Agosto,Domingo,0.0,140.0,2.57,154.0,8.0,1026.08,14.0,12.0,10000.0,0.0
2288,AZU,4056,REALIZADO,-11,17.75,26,Agosto,Domingo,0.0,140.0,2.57,154.0,8.0,1026.08,14.0,12.0,10000.0,0.0
2289,GLO,1086,REALIZADO,23,18.416666666666668,26,Agosto,Domingo,0.0,130.0,3.6,134.0,8.0,1026.08,14.0,12.0,9000.0,0.0
2290,AZU,2668,REALIZADO,-9,19.25,26,Agosto,Domingo,0.0,140.0,2.57,134.0,8.0,1025.07,13.0,12.0,9000.0,0.0
2291,GLO,1088,REALIZADO,-8,19.416666666666668,26,Agosto,Domingo,0.0,140.0,2.57,134.0,8.0,1025.07,13.0,12.0,9000.0,0.0
2292,GLO,1090,REALIZADO,-12,21.083333333333332,26,Agosto,Domingo,0.0,160.0,3.09,114.0,8.0,1026.08,12.0,11.0,8000.0,0.0
2293,GLO,1076,REALIZADO,2,8.083333333333334,27,Agosto,Segunda,0.0,110.0,4.12,82.0,8.0,1025.07,11.0,11.0,10000.0,0.0
2294,TAM,3023,REALIZADO,-13,8.583333333333334,27,Agosto,Segunda,0.0,110.0,4.12,82.0,8.0,1025.07,11.0,11.0,10000.0,0.0
2295,GLO,1078,REALIZADO,9,10.25,27,Agosto,Segunda,0.0,100.0,3.6,94.0,8.0,1026.08,12.0,11.0,10000.0,0.0
2296,AZU,2402,REALIZADO,82,11.75,27,Agosto,Segunda,0.0,100.0,3.6,92.0,8.0,1027.1,12.0,11.0,10000.0,0.0
2297,GLO,1084,REALIZADO,-16,17.416666666666668,27,Agosto,Segunda,0.0,130.0,4.63,234.0,8.0,1025.07,16.0,13.0,10000.0,0.0
2298,AZU,5016,REALIZADO,-6,18.833333333333332,27,Agosto,Segunda,0.0,120.0,4.12,234.0,8.0,1025.07,16.0,13.0,10000.0,0.0
2299,AZU,2406,REALIZADO,-4,20.166666666666668,27,Agosto,Segunda,0.0,120.0,3.09,153.0,6.0,1025.07,15.0,12.0,10000.0,0.0
2300,GLO,1090,REALIZADO,-13,21.083333333333332,27,Agosto,Segunda,0.0,130.0,3.6,133.0,6.0,1025.07,14.0,12.0,10000.0,0.0
2301,AZU,2400,REALIZADO,-4,6.083333333333333,28,Agosto,Terca,0.0,110.0,2.06,94.0,8.0,1025.07,14.0,14.0,10000.0,0.0
2302,TAM,3023,REALIZADO,0,8.583333333333334,28,Agosto,Terca,0.0,70.0,3.09,154.0,8.0,1025.07,15.0,13.0,10000.0,0.0
2303,AZU,6925,REALIZADO,-23,10.083333333333334,28,Agosto,Terca,0.0,60.0,4.63,154.0,8.0,1026.08,15.0,14.0,10000.0,0.0
2304,GLO,1078,REALIZADO,-7,10.25,28,Agosto,Terca,0.0,60.0,4.63,154.0,8.0,1026.08,15.0,14.0,10000.0,0.0
2305,AZU,2402,REALIZADO,-13,11.75,28,Agosto,Terca,0.0,60.0,6.69,134.0,8.0,1026.08,15.0,14.0,10000.0,0.0
2306,AZU,5016,REALIZADO,0,18.833333333333332,28,Agosto,Terca,0.0,100.0,3.09,0.0,0.0,1023.04,24.0,15.0,10000.0,0.0
2307,AZU,2406,REALIZADO,-13,20.166666666666668,28,Agosto,Terca,0.0,70.0,3.09,0.0,0.0,1023.04,24.0,13.0,10000.0,0.0
2308,AZU,2400,REALIZADO,-18,5.916666666666667,29,Agosto,Quarta,0.0,70.0,3.09,93.0,6.0,1025.07,14.0,14.0,8000.0,0.0
2309,TAM,3023,REALIZADO,-11,8.583333333333334,29,Agosto,Quarta,0.0,50.0,4.12,24.0,8.0,1024.05,14.0,14.0,900.0,10.0
2310,AZU,6925,REALIZADO,-9,10.0,29,Agosto,Quarta,0.0,40.0,3.6,44.0,8.0,1026.08,14.0,14.0,2990.0,51.0
2311,AZU,2402,REALIZADO,-25,11.75,29,Agosto,Quarta,0.0,60.0,3.6,54.0,8.0,1026.08,14.0,14.0,5010.0,10.0
2312,GLO,1086,REALIZADO,-13,18.416666666666668,29,Agosto,Quarta,0.0,50.0,2.57,0.0,0.0,1022.02,25.0,12.0,10000.0,0.0
2313,AZU,5016,REALIZADO,-1,18.833333333333332,29,Agosto,Quarta,0.0,50.0,2.57,0.0,0.0,1022.02,25.0,12.0,10000.0,0.0
2314,AZU,2406,REALIZADO,-4,20.166666666666668,29,Agosto,Quarta,0.0,50.0,3.6,0.0,0.0,1021.0,25.0,13.0,10000.0,0.0
2315,GLO,1090,REALIZADO,-23,21.083333333333332,29,Agosto,Quarta,0.0,70.0,2.06,0.0,0.0,1021.0,22.0,13.0,10000.0,0.0
2316,AZU,2400,REALIZADO,0,5.916666666666667,30,Agosto,Quinta,0.0,80.0,3.6,0.0,0.0,1021.0,16.0,13.0,10000.0,0.0
2317,TAM,3023,REALIZADO,15,8.583333333333334,30,Agosto,Quinta,0.0,70.0,1.54,0.0,0.0,1021.0,13.0,13.0,10000.0,0.0
2318,AZU,6925,REALIZADO,0,10.0,30,Agosto,Quinta,0.0,70.0,4.12,0.0,0.0,1022.02,14.0,14.0,10000.0,0.0
2319,GLO,1078,REALIZADO,5,10.25,30,Agosto,Quinta,0.0,70.0,4.12,0.0,0.0,1022.02,14.0,14.0,10000.0,0.0
2320,AZU,2402,REALIZADO,-14,11.75,30,Agosto,Quinta,0.0,80.0,4.12,0.0,0.0,1022.02,16.0,15.0,10000.0,0.0
2321,GLO,1086,REALIZADO,20,18.416666666666668,30,Agosto,Quinta,0.0,350.0,4.12,0.0,0.0,1016.94,28.0,12.0,10000.0,0.0
2322,AZU,5016,REALIZADO,15,18.833333333333332,30,Agosto,Quinta,0.0,350.0,4.12,0.0,0.0,1016.94,28.0,12.0,10000.0,0.0
